# problem=SEAS Benchmark BP5-QD
# code=Thrase
# modeler=B. A. Erickson
# date=2023/01/09
# element size=xx m
# location=on fault, z = 2.5 km
# Lz = 80 km
t slip_y slip_z slip_rate_y slip_rate_z shear_stress state
0.0	0.0	0.0	-9.0	13.273061184881861	8.146128035678238
1.514507337967835	1.556335415470307e-9	3.5739437758624936e-13	-8.973710839383395	-12.268944867123809	13.273766515709903	8.14612803567675
2.584485272865442	2.7336783672904388e-9	1.2997053012861797e-12	-8.940532856884678	-11.883441836177255	13.274649216088628	8.146128035673067
3.4652130348056644	3.793642577920683e-9	2.9331049056753998e-12	-8.895368065787398	-11.595992476523659	13.275842243384512	8.146128035667223
4.234400428538137	4.840742333585364e-9	5.597610824366068e-12	-8.832867296173395	-11.334503059983954	13.277483135936437	8.146128035658752
4.931260785741957	5.9665900062478314e-9	1.0001708294640883e-11	-8.7458980120908	-11.071783433738213	13.279754547071402	8.146128035646873
5.578514271275465	7.294560859120555e-9	1.7658927570762863e-11	-8.624718860340222	-10.789862450864861	13.282905218999728	8.146128035630408
6.19090588861946	9.049174539441632e-9	3.2148336891747186e-11	-8.455777356800121	-10.471329294624327	13.287280350245004	8.14612803560768
6.7134693555203375	1.1357866097116672e-8	5.826314459807328e-11	-8.250662138718363	-10.14138136123149	13.29257448201896	8.14612803558034
7.075317494197871	1.387737472129561e-8	9.427799150866162e-11	-8.063291167664973	-9.870113602429644	13.297398765502155	8.146128035555567
7.2913314209866025	1.6058060049712575e-8	1.3037127640286847e-10	-7.928887172223074	-9.687679533357489	13.300850680391545	8.146128035537897
7.432485676861045	1.7919864525693705e-8	1.6401067418388215e-10	-7.831257473989058	-9.560197033971349	13.303348739840251	8.146128035525003
7.526644375861207	1.9423550276396798e-8	1.9271762343193773e-10	-7.762712084490798	-9.472861783061298	13.305099096856944	8.146128035515755
7.620153780085679	2.1174295876403163e-8	2.2756234436118226e-10	-7.693410231765392	-9.38619862000814	13.306879046526305	8.146128035506045
7.712634840432394	2.320311335052234e-8	2.6950081999376433e-10	-7.625292961829976	-9.302500226445597	13.308658319920262	8.146128035495916
7.8108806021834525	2.5732201959076076e-8	3.236352261647158e-10	-7.554748324920713	-9.217284008266425	13.31054411852352	8.14612803548457
7.910937130211962	2.8757752880121554e-8	3.904873415102228e-10	-7.485520609610673	-9.135056644159754	13.312430749009389	8.146128035472413
8.008585646727672	3.2202709109198724e-8	4.68722474258659e-10	-7.420702201509803	-9.059298761655022	13.314215125667436	8.146128035459967
8.124681938238801	3.700821093321975e-8	5.806593401187847e-10	-7.347110134049005	-8.974724638615372	13.316249016960722	8.146128035444452
8.279138212031548	4.475691578382971e-8	7.659701220797958e-10	-7.254679621363184	-8.870695995893191	13.318806183539516	8.14612803542266
8.494533995291606	5.8578515346267366e-8	1.1054879936155339e-9	-7.135109081853409	-8.7399168901463	13.322113165061827	8.14612803539021
8.769051469502049	8.234654697086798e-8	1.7018953417655635e-9	-6.995977965678825	-8.59371709574313	13.325959115565734	8.146128035345649
9.08852058723883	1.208359722184032e-7	2.6744598003059243e-9	-6.848559207162353	-8.447206327584093	13.33003593121058	8.146128035289651
9.458632086599101	1.8420707201829538e-7	4.2498438989077385e-9	-6.690832088216204	-8.302670622435507	13.334409862926076	8.14612803521965
9.896835693981838	2.947367542942425e-7	6.850656579113665e-9	-6.512190657495361	-8.158806932338653	13.339400370667867	8.146128035130022
10.354801849138488	4.7108123496900737e-7	1.0545391068717067e-8	-6.321863089668212	-8.035169939383696	13.344792160955777	8.146128035028529
10.597230977161114	6.019837987590635e-7	1.2928025196971008e-8	-6.2145605978157	-7.982171806633063	13.347872911007528	8.146128034971369
10.73473797710973	6.923342258322046e-7	1.440345329700589e-8	-6.150618796692544	-7.957547890269665	13.349720438340697	8.146128034937808
10.833326812371373	7.65945935695982e-7	1.5509429862136287e-8	-6.103400104338342	-7.943171652882705	13.351086627684106	8.146128034913213
10.911660896614501	8.30469816859861e-7	1.6412020109013787e-8	-6.065271724071847	-7.934149368937513	13.352190224545005	8.146128034893351
10.999098344831273	9.095397212516908e-7	1.7438621128796895e-8	-6.0224457385155965	-7.926994790435682	13.353435066393109	8.146128034870834
11.079569781151651	9.895210549129297e-7	1.8395119750510183e-8	-5.983221014909311	-7.923426678445461	13.35458878201749	8.146128034849784
11.162811417886731	1.0801653482266878e-6	1.9389123318839714e-8	-5.943198934426739	-7.923072497881759	13.355788116961882	8.146128034827683
11.264194514285075	1.2023348220145213e-6	2.0594246819416654e-8	-5.8954289206347505	-7.927817287108365	13.357257264419014	8.14612803480031
11.400875076313826	1.3894708854108209e-6	2.2180647163475627e-8	-5.832741197498715	-7.945188667501399	13.359256509698936	8.146128034762603
11.53891168800156	1.6074909267399085e-6	2.369163277421251e-8	-5.77127374826774	-7.97995232885861	13.361296258185805	8.146128034723576
11.629640581663958	1.7683378059673774e-6	2.4605485112603776e-8	-5.731812188449895	-8.016186547826832	13.36263839015804	8.146128034697405
11.714375251456863	1.9322197162315325e-6	2.5380952661414136e-8	-5.6956003245192885	-8.063903395922212	13.363884129704703	8.146128034672595
11.813663794083801	2.1422955681937806e-6	2.6167349525718292e-8	-5.653905933136641	-8.145682637364603	13.36533027425044	8.146128034643063
11.944253079866124	2.450795389056496e-6	2.6943435900622635e-8	-5.600142656869108	-8.335741377059266	13.367211872533264	8.146128034603482
